"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","1410","2610","1","5","65","2.765957"
"2","FIFA 19","1185","1935","1","7","54","2.734177"
