"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","6855","986490","127","4389","38517","337.129102"
"2","Beyond: Two Souls","510","28065","55","77","2265","266.470588"
"3","Just Chatting","480","45225","94","160","2062","257.75"
"4","Little Nightmares","360","24600","67","86","1430","238.333333"
"5","Dota 2","285","27420","107","402","1231","259.157894"
"6","The Talos Principle","285","16350","57","67","1070","225.263157"
"7","Visage","240","12120","50","56","1045","261.25"
"8","Batman: Arkham Knight","210","13695","65","72","802","229.142857"
"9","Inside","150","9765","65","80","758","303.2"
"10","Assassin's Creed Odyssey","60","3390","56","65","453","453"
"11","Forgotton Anne","60","3585","59","70","478","478"
"12","Hollow Knight","45","2445","54","58","326","434.666666"
