"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks","1200","232590","190","373","5122","256.1"
"2","Kingdom Come: Deliverance","735","75180","102","146","2202","179.755102"
"3","Teamfight Tactics","465","34065","75","100","1339","172.774193"
