"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","780","5790","5","20","216","16.615384"
"2","Life is Strange","690","5550","8","16","106","9.217391"
"3","The Sims 4","360","2055","6","10","81","13.5"
"4","Rise of the Tomb Raider","345","1830","5","7","62","10.782608"
"5","Just Chatting","300","2850","9","16","135","27"
"6","Unlisted on Twitch","195","1365","6","13","183","56.307692"
"7","Satisfactory","135","1155","8","11","35","15.555555"
"8","Alien: Isolation","120","870","7","12","22","11"
"9","osu!","75","510","6","9","35","28"
"10","skribbl.io","75","540","7","10","12","9.6"
"11","Five Nights at Freddy's: Sister Location","60","840","14","15","19","19"
"12","UNO","60","255","3","6","26","26"
"13","Talk Shows & Podcasts","60","345","5","10","7","7"
"14","Five Nights at Freddy's","60","930","15","17","28","28"
"15","Zombie Army Trilogy","45","270","6","7","9","12"
"16","Travel & Outdoors","15","15","1","1","0","0"
