"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","osu!","720","13350","16","27","736","61.333333"
"2","Muse Dash","585","7830","11","25","557","57.128205"
"3","Monopoly Plus","165","3315","20","28","145","52.727272"
"4","Just Chatting","120","1185","11","15","162","81"
"5","Crypt of the NecroDancer","105","1095","9","14","47","26.857142"
"6","Crash Bandicoot N. Sane Trilogy","105","1500","14","31","106","60.571428"
"7","Teamfight Tactics","75","900","12","14","46","36.8"
"8","Unlisted on Twitch","15","375","25","25","29","116"
