"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","525","1875","3","5","36","4.114285"
"2","World of Warcraft","165","630","3","6","47","17.090909"
"3","Oxenfree","75","450","6","7","13","10.4"
"4","Streets of Rogue","75","315","4","5","16","12.8"
"5","Just Chatting","45","210","4","5","20","26.666666"
