"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","7425","61350","6","19","1408","11.377777"
"2","Teamfight Tactics","630","3780","5","10","87","8.285714"
"3","Just Chatting","435","3435","6","16","196","27.034482"
"4","God of War","315","1740","4","10","29","5.523809"
"5","Fortnite","255","900","3","6","23","5.411764"
"6","Minecraft","225","1500","5","12","58","15.466666"
"7","God of War III","195","1290","6","11","37","11.384615"
"8","Dungeons & Dragons","120","1260","9","15","22","11"
"9","Dead by Daylight","75","450","6","8","59","47.2"
"10","Apex Legends","60","165","2","6","18","18"
"11","60 Seconds!","60","1140","19","21","50","50"
"12","UNO","60","345","5","7","16","16"
"13","Raft","45","345","7","9","6","8"
"14","Dungeons & Dragons","30","180","6","7","1","2"
"15","Unlisted on Twitch","30","120","4","4","0","0"
"16","Rust","30","135","4","5","10","20"
"17","Music","15","105","7","7","13","52"
"18","Cards Against Humanity","15","165","11","11","5","20"
"19","City of Brass","15","135","9","9","5","20"
