"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Warframe","3630","144075","36","724","3664","60.561983"
"2","Borderlands 2","570","11160","19","40","291","30.631578"
"3","Marbles on Stream","315","9450","27","57","402","76.571428"
"4","Teamfight Tactics","180","1860","11","21","60","20"
