"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 14th July 2019 13:45","https://sullygnome.com/channel/omiianuus/stream/34900793424","105","1155","11","18","1","0","39","19","League of Legends"
"2","Sunday 7th July 2019 14:28","https://sullygnome.com/channel/omiianuus/stream/34813996608","17","68","4","7","0","0","0","0","Teamfight Tactics"
"3","Thursday 4th July 2019 21:15","https://sullygnome.com/channel/omiianuus/stream/34781603520","135","1080","8","15","0","0","59","23","Teamfight Tactics,League of Legends"
"4","Monday 1st July 2019 23:30","https://sullygnome.com/channel/omiianuus/stream/34745498416","30","210","7","9","0","0","20","26","Counter-Strike: Global Offensive"
