"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","3825","66390","15","41","1237","19.403921"
"2","Sea of Thieves","1515","22635","16","33","656","25.980198"
"3","Counter-Strike: Global Offensive","315","3045","8","17","96","18.285714"
"4","The Blackout Club","210","2745","13","43","93","26.571428"
"5","Minecraft","150","1995","12","18","59","23.6"
"6","Stardew Valley","135","1110","8","11","44","19.555555"
"7","Overwatch","120","1815","15","20","63","31.5"
"8","Just Chatting","120","1695","13","17","47","23.5"
"9","Fortnite","90","1185","11","18","22","14.666666"
"10","Dead by Daylight","90","1170","13","15","30","20"
"11","PUBG: BATTLEGROUNDS","45","555","12","13","7","9.333333"
"12","Tom Clancy's Rainbow Six Siege","15","225","15","15","24","96"
