"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","4200","507015","116","467","14240","203.428571"
"2","Z1: Battle Royale","2190","245340","103","220","11598","317.753424"
"3","Marbles on Stream","1530","213345","135","193","4338","170.117647"
"4","Ring of Elysium","480","43335","94","134","2023","252.875"
"5","Antichamber","105","8580","81","100","500","285.714285"
