"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","4110","64890","12","97","1854","27.065693"
"2","Overwatch","2055","28425","14","40","899","26.248175"
"3","Tom Clancy's Rainbow Six Siege","765","9975","13","23","380","29.803921"
"4","Apex Legends","300","5370","17","24","149","29.8"
"5","Games + Demos","240","6840","28","58","190","47.5"
"6","Just Chatting","120","780","4","14","35","17.5"
"7","Twitch Sings","75","930","12","13","22","17.6"
"8","Pacify","60","1110","18","22","25","25"
"9","Dota Underlords","45","660","14","15","24","32"
"10","Cities: Skylines","45","930","20","22","5","6.666666"
"11","Talk Shows & Podcasts","30","105","3","4","0","0"
