"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Satisfactory","615","3600","5","11","75","7.317073"
"2","Minecraft","570","3615","4","12","77","8.105263"
"3","Raft","495","1860","3","7","85","10.30303"
"4","Factorio","405","2175","3","13","100","14.814814"
"5","Deep Rock Galactic","390","1800","3","10","63","9.692307"
"6","Realm Royale Reforged","195","1050","5","7","19","5.846153"
"7","Astroneer","180","1350","7","13","34","11.333333"
"8","Ring of Elysium","150","510","3","5","13","5.2"
"9","Dead by Daylight","60","435","7","8","22","22"
"10","Slime Rancher","30","120","4","4","4","8"
