"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dota Underlords","2385","40950","16","31","797","20.050314"
"2","Stellaris","735","12120","16","30","281","22.938775"
"3","XCOM 2: War of the Chosen","300","4350","14","22","122","24.4"
"4","Minecraft","225","1995","8","14","106","28.266666"
"5","Iratus: Lord of the Dead","225","3075","13","19","109","29.066666"
"6","GeoGuessr","195","2625","9","25","97","29.846153"
"7","Frostpunk","105","1530","14","19","78","44.571428"
"8","War Thunder","75","570","7","11","30","24"
"9","Just Chatting","75","825","12","16","21","16.8"
"10","Marbles on Stream","60","1260","21","23","31","31"
