"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Metro Exodus","975","3315","3","10","184","11.323076"
"2","Beyond: Two Souls","555","2175","4","10","79","8.54054"
"3","Assassin's Creed Odyssey","510","1620","2","12","79","9.294117"
"4","Prey","405","1245","2","7","60","8.888888"
"5","Sea of Thieves","375","1965","4","11","75","12"
"6","Firewatch","285","1050","3","9","54","11.368421"
"7","Euro Truck Simulator 2","195","615","2","5","23","7.076923"
"8","Mad Max","165","450","2","6","22","8"
"9","Battlefield V","150","540","3","8","33","13.2"
"10","Tom Clancy's Rainbow Six Siege","105","450","4","7","8","4.571428"
"11","Vampyr","75","150","2","3","8","6.4"
"12","Starbound","45","75","1","2","4","5.333333"
