"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 27th July 2019 03:23","https://sullygnome.com/channel/23creativevn/stream/35058023760","352","3872","11","24","-1","0","149","25","Dota 2"
"2","Saturday 27th July 2019 03:15","https://sullygnome.com/channel/23creativevn/stream/35057925008","0","0","3","5","0","0","13","52","Dota 2"
"3","Sunday 21st July 2019 05:31","https://sullygnome.com/channel/23creativevn/stream/34986143760","329","4606","14","23","0","0","80","15","Dota 2"
"4","Saturday 20th July 2019 02:22","https://sullygnome.com/channel/23creativevn/stream/34971022528","503","6036","12","32","5","0","183","21","Dota 2"
"5","Friday 19th July 2019 02:25","https://sullygnome.com/channel/23creativevn/stream/34958638128","470","1880","4","14","0","0","224","28","Dota 2"
"6","Thursday 18th July 2019 03:27","https://sullygnome.com/channel/23creativevn/stream/34946824784","333","3996","12","20","0","0","255","44","Dota 2"
"7","Sunday 14th July 2019 04:02","https://sullygnome.com/channel/23creativevn/stream/34896140752","373","7460","20","36","2","0","380","49","Dota 2"
"8","Saturday 13th July 2019 04:05","https://sullygnome.com/channel/23creativevn/stream/34884537472","340","5440","16","30","4","0","318","53","Dota 2"
"9","Wednesday 10th July 2019 04:03","https://sullygnome.com/channel/23creativevn/stream/34847352880","867","83232","96","175","11","0","1854","127","Dota 2"
"10","Tuesday 9th July 2019 05:02","https://sullygnome.com/channel/23creativevn/stream/34835209120","898","50288","56","108","4","0","1212","80","Dota 2"
"11","Monday 8th July 2019 03:02","https://sullygnome.com/channel/23creativevn/stream/34821835728","838","113968","136","418","26","1","2733","195","Dota 2"
"12","Sunday 7th July 2019 03:12","https://sullygnome.com/channel/23creativevn/stream/34809377536","723","138816","192","381","67","5","4465","364","Dota 2"
"13","Saturday 6th July 2019 08:16","https://sullygnome.com/channel/23creativevn/stream/34798911664","314","40192","128","230","9","1","700","133","Dota 2"
"14","Friday 5th July 2019 08:03","https://sullygnome.com/channel/23creativevn/stream/34786387248","417","45036","108","436","6","0","2240","320","Dota 2"
"15","Thursday 4th July 2019 08:16","https://sullygnome.com/channel/23creativevn/stream/34774973424","134","6700","50","82","0","0","434","173","Dota 2"
