"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hearthstone","2940","29235","9","24","944","19.265306"
"2","Unlisted on Twitch","120","495","4","7","52","26"
"3","Guitar Hero III: Legends of Rock","60","405","6","7","10","10"
