"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sekiro: Shadows Die Twice","240","270","1","3","3","0.75"
"2","World of Warcraft","135","225","1","3","5","2.222222"
"3","Tom Clancy's Rainbow Six Siege","90","240","2","6","4","2.666666"
