"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","1320","3180","2","8","205","9.318181"
"2","Just Chatting","585","3195","4","14","123","12.615384"
"3","Apex Legends","495","1395","2","9","124","15.030303"
"4","My Summer Car","465","2985","5","12","70","9.032258"
"5","Teamfight Tactics","375","1395","3","7","44","7.04"
"6","Devil May Cry HD Collection","180","2265","8","74","476","158.666666"
"7","The Simpsons Game","135","255","1","4","12","5.333333"
"8","Hearthstone","120","630","5","8","37","18.5"
"9","Minecraft","120","660","5","11","29","14.5"
"10","Dead by Daylight","105","375","2","7","18","10.285714"
"11","The Sims 4","105","450","3","9","31","17.714285"
"12","Resident Evil 2","105","570","5","8","22","12.571428"
"13","Dark Souls II","75","195","2","4","9","7.2"
"14","Need for Speed: Most Wanted","60","270","4","6","11","11"
"15","Grand Theft Auto: San Andreas","60","270","4","5","10","10"
"16","Dark Souls","60","75","1","3","7","7"
"17","FlatOut: Ultimate Carnage","45","240","5","6","9","12"
"18","SINNER: Sacrifice for Redemption","45","165","3","4","0","0"
"19","League of Legends","15","60","4","4","6","24"
