"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 05:00","https://sullygnome.com/channel/notredamedepari/stream/35107844512","450","0","0","6","2","0","154","19","Counter-Strike"
"2","Saturday 27th July 2019 11:15","https://sullygnome.com/channel/notredamedepari/stream/35060843232","105","0","0","1","1","0","20","10","Grand Theft Auto: San Andreas"
"3","Saturday 27th July 2019 07:45","https://sullygnome.com/channel/notredamedepari/stream/35059705520","180","0","0","2","1","0","44","13","Need for Speed: Underground 2,Counter-Strike"
"4","Friday 26th July 2019 17:15","https://sullygnome.com/channel/notredamedepari/stream/35051772544","15","15","1","2","0","0","11","22","Counter-Strike"
"5","Friday 26th July 2019 15:30","https://sullygnome.com/channel/notredamedepari/stream/35050820640","75","0","0","2","0","0","11","7","Counter-Strike"
"6","Friday 26th July 2019 11:00","https://sullygnome.com/channel/notredamedepari/stream/35048770976","210","0","0","1","1","0","20","5","Need for Speed: Underground 2"
"7","Monday 22nd July 2019 15:00","https://sullygnome.com/channel/notredamedepari/stream/35001572448","45","0","0","0","1","1","3","3","Need for Speed: Underground 2"
"8","Monday 22nd July 2019 14:15","https://sullygnome.com/channel/notredamedepari/stream/35001190624","15","0","0","0","0","0","0","0","Need for Speed: Underground 2"
"9","Sunday 21st July 2019 05:45","https://sullygnome.com/channel/notredamedepari/stream/34986221360","300","300","1","5","3","0","102","19","Counter-Strike"
"10","Thursday 18th July 2019 04:41","https://sullygnome.com/channel/notredamedepari/stream/34947428080","64","64","1","7","0","0","30","24","Counter-Strike"
"11","Wednesday 17th July 2019 16:00","https://sullygnome.com/channel/notredamedepari/stream/34939145904","45","0","0","3","0","0","9","9","Counter-Strike"
"12","Monday 15th July 2019 19:00","https://sullygnome.com/channel/notredamedepari/stream/34916000336","0","0","2","2","0","0","0","0","Dota 2"
"13","Sunday 14th July 2019 19:00","https://sullygnome.com/channel/notredamedepari/stream/34904025968","45","45","1","2","3","3","13","13","Counter-Strike"
"14","Saturday 13th July 2019 06:15","https://sullygnome.com/channel/notredamedepari/stream/34885651568","150","150","1","3","0","0","80","29","Counter-Strike,Counter-Strike: Global Offensive"
"15","Wednesday 10th July 2019 16:15","https://sullygnome.com/channel/notredamedepari/stream/34852107632","45","0","0","0","0","0","5","5","Grand Theft Auto V"
"16","Wednesday 10th July 2019 09:18","https://sullygnome.com/channel/notredamedepari/stream/34849146144","147","147","1","4","2","0","86","38","Counter-Strike"
"17","Wednesday 10th July 2019 06:45","https://sullygnome.com/channel/notredamedepari/stream/34848308432","150","150","1","3","2","0","79","28","Counter-Strike"
"18","Sunday 7th July 2019 17:00","https://sullygnome.com/channel/notredamedepari/stream/34815263568","0","0","2","2","0","0","0","0","Counter-Strike"
"19","Sunday 7th July 2019 16:15","https://sullygnome.com/channel/notredamedepari/stream/34814950592","0","0","2","2","0","0","0","0","Counter-Strike"
"20","Wednesday 3rd July 2019 08:45","https://sullygnome.com/channel/notredamedepari/stream/34762518416","195","195","1","5","2","0","40","11","Counter-Strike"
"21","Tuesday 2nd July 2019 17:30","https://sullygnome.com/channel/notredamedepari/stream/34753681040","90","90","1","4","0","0","34","19","Counter-Strike"
"22","Tuesday 2nd July 2019 17:00","https://sullygnome.com/channel/notredamedepari/stream/34753560080","0","0","2","4","0","0","20","80","Counter-Strike"
"23","Tuesday 2nd July 2019 08:15","https://sullygnome.com/channel/notredamedepari/stream/34749745808","285","285","1","7","3","0","90","18","Counter-Strike"
