"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fallout 4","630","15990","24","50","489","46.571428"
"2","Dishonored","330","6855","21","31","184","33.454545"
"3","Hellblade: Senua's Sacrifice","315","6840","22","37","165","31.428571"
"4","Jackbox Party Packs","195","5235","29","36","160","49.230769"
"5","Just Chatting","60","645","10","17","56","56"
