"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sea of Thieves","4995","70590","12","48","1683","20.216216"
"2","The Elder Scrolls V: Skyrim","900","8925","8","19","160","10.666666"
"3","Fallout 76","660","5925","7","22","155","14.090909"
"4","World of Warcraft","495","2400","4","18","92","11.151515"
"5","Fallout: New Vegas","195","1110","5","9","52","16"
"6","Overwatch","195","5565","33","84","481","148"
"7","Unlisted on Twitch","75","345","4","6","18","14.4"
"8","FINAL FANTASY XIV ONLINE","30","315","10","12","13","26"
"9","Dead by Daylight","30","315","10","11","25","50"
"10","Just Chatting","15","150","10","10","13","52"
