"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Sinking City","975","2310","2","6","29","1.784615"
"2","Apex Legends","90","195","1","7","15","10"
"3","Rocket League","60","150","2","3","5","5"
"4","Counter-Strike: Global Offensive","45","60","1","2","3","4"
"5","PUBG: BATTLEGROUNDS","30","45","1","2","2","4"
"6","Destiny 2","30","105","3","5","15","30"
"7","Fortnite","15","30","2","2","1","4"
"8","Overwatch","15","30","2","2","2","8"
