"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 11:37","https://sullygnome.com/channel/dontcallmechris/stream/35072758384","338","9802","29","50","-3","0","547","95","NieR: Automata"
"2","Saturday 27th July 2019 12:04","https://sullygnome.com/channel/dontcallmechris/stream/35061154048","161","14007","87","133","2","0","616","224","Heroes of Might and Magic III: The Shadow of Death,NieR: Automata"
"3","Saturday 27th July 2019 09:01","https://sullygnome.com/channel/dontcallmechris/stream/35060133920","164","21648","132","183","0","0","507","169","Heroes of Might and Magic III: The Shadow of Death"
"4","Friday 26th July 2019 13:50","https://sullygnome.com/channel/dontcallmechris/stream/35049983664","310","5890","19","31","1","0","360","68","NieR: Automata"
"5","Friday 26th July 2019 12:45","https://sullygnome.com/channel/dontcallmechris/stream/35049504736","30","540","18","33","0","0","25","33","NieR: Automata"
"6","Wednesday 24th July 2019 17:14","https://sullygnome.com/channel/dontcallmechris/stream/35027535248","421","16840","40","83","6","0","474","65","Teamfight Tactics,Heroes of Might and Magic III: The Shadow of Death,Dota Underlords"
"7","Monday 22nd July 2019 16:16","https://sullygnome.com/channel/dontcallmechris/stream/35002256416","254","22860","90","151","1","0","607","142","Heroes of Might and Magic III: The Shadow of Death,Teamfight Tactics"
"8","Sunday 21st July 2019 14:04","https://sullygnome.com/channel/dontcallmechris/stream/34989286192","266","17290","65","95","4","0","677","150","Heroes of Might and Magic III: The Shadow of Death"
"9","Saturday 20th July 2019 16:28","https://sullygnome.com/channel/dontcallmechris/stream/34977411344","302","21744","72","103","7","1","836","159","Heroes of Might and Magic III: The Shadow of Death,Teamfight Tactics"
"10","Friday 19th July 2019 12:00","https://sullygnome.com/channel/dontcallmechris/stream/34962254704","555","73260","132","223","10","1","1676","181","Heroes of Might and Magic III: The Shadow of Death"
"11","Wednesday 17th July 2019 09:54","https://sullygnome.com/channel/dontcallmechris/stream/34936475488","411","54252","132","253","14","2","1311","187","Heroes of Might and Magic III: The Shadow of Death,Might and Magic VI: The Mandate of Heaven"
"12","Tuesday 16th July 2019 09:52","https://sullygnome.com/channel/dontcallmechris/stream/34923824096","593","94880","160","207","15","1","1876","187","Heroes of Might and Magic III: The Shadow of Death"
"13","Monday 15th July 2019 12:42","https://sullygnome.com/channel/dontcallmechris/stream/34912467376","468","53352","114","279","11","1","1703","212","Might and Magic VI: The Mandate of Heaven,Heroes of Might and Magic III: The Shadow of Death"
"14","Sunday 14th July 2019 12:52","https://sullygnome.com/channel/dontcallmechris/stream/34900437232","353","15532","44","58","2","0","742","123","Heroes of Might and Magic III: The Shadow of Death,Might and Magic VI: The Mandate of Heaven"
"15","Sunday 14th July 2019 11:10","https://sullygnome.com/channel/dontcallmechris/stream/34899714992","80","4640","58","61","0","0","124","124","Heroes of Might and Magic III: The Shadow of Death"
"16","Saturday 13th July 2019 12:56","https://sullygnome.com/channel/dontcallmechris/stream/34888041936","409","11043","27","68","-1","0","578","82","Might and Magic VI: The Mandate of Heaven,Heroes of Might and Magic III: The Shadow of Death"
"17","Friday 12th July 2019 10:51","https://sullygnome.com/channel/dontcallmechris/stream/34874580976","519","60204","116","248","9","1","1336","152","Heroes of Might and Magic III: The Shadow of Death,Just Chatting"
"18","Thursday 11th July 2019 14:34","https://sullygnome.com/channel/dontcallmechris/stream/34862095760","326","29014","89","148","7","0","1198","129","Heroes of Might and Magic III: The Shadow of Death"
"19","Monday 8th July 2019 14:03","https://sullygnome.com/channel/dontcallmechris/stream/34825921152","177","12744","72","112","1","0","503","182","Heroes of Might and Magic III: The Shadow of Death"
"20","Sunday 7th July 2019 09:45","https://sullygnome.com/channel/dontcallmechris/stream/34811936592","270","33210","123","198","11","2","916","203","Heroes of Might and Magic III: The Shadow of Death"
"21","Saturday 6th July 2019 10:59","https://sullygnome.com/channel/dontcallmechris/stream/34799848336","241","8676","36","42","0","0","371","92","Heroes of Might and Magic III: The Shadow of Death"
"22","Friday 5th July 2019 11:12","https://sullygnome.com/channel/dontcallmechris/stream/34787359552","378","41202","109","163","3","0","1095","168","Heroes of Might and Magic III: The Shadow of Death"
"23","Thursday 4th July 2019 11:35","https://sullygnome.com/channel/dontcallmechris/stream/34776056064","550","34100","62","156","3","0","1340","144","Heroes of Might and Magic III: The Shadow of Death,Might &amp; Magic: Heroes VI"
"24","Wednesday 3rd July 2019 08:12","https://sullygnome.com/channel/dontcallmechris/stream/34762408480","858","99528","116","232","27","1","2507","172","Heroes of Might and Magic III: The Shadow of Death,Fallout 2"
"25","Tuesday 2nd July 2019 18:45","https://sullygnome.com/channel/dontcallmechris/stream/34754902240","225","20025","89","167","8","2","615","153","Heroes of Might and Magic III: The Shadow of Death"
"26","Tuesday 2nd July 2019 09:54","https://sullygnome.com/channel/dontcallmechris/stream/34750255328","426","29820","70","118","7","0","897","123","Heroes of Might and Magic III: The Shadow of Death"
"27","Monday 1st July 2019 10:38","https://sullygnome.com/channel/dontcallmechris/stream/34738307728","682","137082","201","475","26","2","4220","375","Heroes of Might and Magic III: The Shadow of Death"
