"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fallout 4","3195","28920","8","129","390","7.323943"
"2","The Witcher 3: Wild Hunt","1275","2685","1","5","77","3.623529"
"3","Sid Meier's Civilization V","915","5145","5","8","111","7.278688"
"4","The Forest","810","6075","7","13","109","8.074074"
"5","South Park: The Stick of Truth","645","3900","5","9","53","4.930232"
"6","Magic: The Gathering","465","1935","3","7","33","4.258064"
"7","The Legend of Zelda: Majora's Mask","285","2250","5","11","29","6.105263"
"8","Minecraft","225","1035","4","6","26","6.933333"
"9","Valiant Hearts: The Great War","195","630","2","5","13","4"
"10","Trailmakers","105","975","9","11","21","12"
"11","Mario Kart 64","90","390","4","8","13","8.666666"
"12","Hearthstone","90","375","3","6","7","4.666666"
"13","Star Fox 64","90","660","7","8","11","7.333333"
"14","Extreme-G","75","420","5","7","7","5.6"
"15","One Troll Army","75","810","10","13","6","4.8"
"16","Squad","60","330","5","7","21","21"
