"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rust","2910","182880","81","345","6516","134.350515"
"2","Just Chatting","1380","31935","31","215","2330","101.304347"
"3","Minecraft","450","10785","22","36","471","62.8"
"4","League of Legends","420","6375","15","30","249","35.571428"
"5","Muse Dash","300","5685","18","25","173","34.6"
"6","Overcooked! 2","180","3240","18","21","115","38.333333"
"7","Slime Rancher","180","4080","22","28","116","38.666666"
"8","Baba is You","150","3195","21","27","100","40"
"9","Tom Clancy's Rainbow Six Siege","120","2250","17","21","103","51.5"
"10","Teamfight Tactics","120","2970","24","28","86","43"
"11","Enter the Gungeon","75","1785","20","28","52","41.6"
"12","PUBG: BATTLEGROUNDS","75","1500","19","22","80","64"
"13","Rusty Lake Hotel","60","1185","19","24","130","130"
"14","Crazy Arcade","45","645","14","15","19","25.333333"
"15","Bubble Fighter","30","360","12","14","43","86"
"16","Dungreed","30","480","16","17","34","68"
"17","Guacamelee! Super Turbo Championship Edition","30","435","14","15","25","50"
"18","Music","30","3450","115","121","557","1114"
"19","Unturned","15","255","17","17","8","32"
"20","Raft","15","270","18","18","37","148"
