"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","210","1275","5","9","10","2.857142"
"2","Enter the Gungeon","165","315","1","3","12","4.363636"
"3","Terraria","135","735","4","11","55","24.444444"
"4","DARK SOULS III","30","120","4","4","9","18"
