"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 1st August 2019 07:21","https://sullygnome.com/channel/adanalife_/stream/35095608960","2874","17244","6","13","23","0","410","4","Travel &amp; Outdoors"
"2","Sunday 28th July 2019 07:21","https://sullygnome.com/channel/adanalife_/stream/34973349728","2859","20013","7","19","35","0","1403","5","Travel &amp; Outdoors"
"3","Thursday 18th July 2019 07:19","https://sullygnome.com/channel/adanalife_/stream/34873512080","2861","20027","7","14","23","0","937","4","Travel &amp; Outdoors"
"4","Wednesday 10th July 2019 07:18","https://sullygnome.com/channel/adanalife_/stream/34848554992","2877","17262","6","13","6","0","205","4","Travel &amp; Outdoors"
"5","Monday 8th July 2019 15:21","https://sullygnome.com/channel/adanalife_/stream/34777774000","2379","16653","7","18","30","0","726","5","Travel &amp; Outdoors"
