"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops 4","1335","4140","2","14","77","3.460674"
"2","Pokémon: Let's Go, Pikachu!","450","2160","4","9","55","7.333333"
"3","Rocket League","375","870","2","6","32","5.12"
"4","Sea of Thieves","180","315","1","3","13","4.333333"
"5","World War Z","180","420","2","4","5","1.666666"
"6","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","150","345","2","4","6","2.4"
"7","Super Mario Maker 2","105","360","3","6","11","6.285714"
"8","Tropico 5","30","30","1","1","0","0"
"9","ARK: Survival Evolved","30","45","1","2","1","2"
"10","Unlisted on Twitch","15","45","3","3","0","0"
"11","Jump Force","15","30","2","2","0","0"
