"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 9th July 2019 20:45","https://sullygnome.com/channel/nebraskasc/stream/34842748032","45","900","20","39","0","0","39","39","Travel &amp; Outdoors"
"2","Tuesday 9th July 2019 18:00","https://sullygnome.com/channel/nebraskasc/stream/34840760000","45","720","16","18","1","1","97","129","Travel &amp; Outdoors"
"3","Tuesday 9th July 2019 17:17","https://sullygnome.com/channel/nebraskasc/stream/34840245712","28","532","19","25","0","0","0","0","Travel &amp; Outdoors"
"4","Monday 8th July 2019 23:57","https://sullygnome.com/channel/nebraskasc/stream/34830722400","108","3348","31","44","14","3","447","99","Travel &amp; Outdoors"
"5","Monday 8th July 2019 21:00","https://sullygnome.com/channel/nebraskasc/stream/34830175200","0","0","16","19","0","0","48","192","Travel &amp; Outdoors"
"6","Tuesday 2nd July 2019 22:43","https://sullygnome.com/channel/nebraskasc/stream/34757670832","32","1024","32","35","1","2","0","0","Travel &amp; Outdoors"
"7","Tuesday 2nd July 2019 22:04","https://sullygnome.com/channel/nebraskasc/stream/34757257520","26","676","26","31","2","4","45","90","Travel &amp; Outdoors"
"8","Tuesday 2nd July 2019 00:47","https://sullygnome.com/channel/nebraskasc/stream/34746479376","58","1566","27","40","3","3","93","93","Travel &amp; Outdoors"
