"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","6975","29235","3","16","697","5.995698"
"2","South Park: The Stick of Truth","240","570","2","4","13","3.25"
"3","Tom Clancy's Ghost Recon: Wildlands","150","465","3","5","8","3.2"
"4","Overwatch","135","705","5","7","8","3.555555"
"5","Euro Truck Simulator 2","120","630","5","7","15","7.5"
"6","DARK SOULS III","105","255","2","3","6","3.428571"
"7","Counter-Strike: Global Offensive","75","135","1","3","10","8"
"8","Dead by Daylight","60","195","4","7","15","15"
"9","Apex Legends","45","195","4","5","9","12"
"10","Rocket League","30","45","1","2","7","14"
