"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 00:49","https://sullygnome.com/channel/cpawsmusic/stream/35105217744","371","4452","12","18","4","0","80","12","Super Mario 64,Super Mario Sunshine"
"2","Wednesday 31st July 2019 00:30","https://sullygnome.com/channel/cpawsmusic/stream/35104931568","0","0","2","2","0","0","0","0","Super Mario 64"
"3","Monday 29th July 2019 23:57","https://sullygnome.com/channel/cpawsmusic/stream/35091902560","438","5256","12","19","3","0","106","14","Super Mario 64"
"4","Friday 26th July 2019 23:54","https://sullygnome.com/channel/cpawsmusic/stream/35055958608","426","5112","12","17","6","0","98","13","Super Mario 64"
"5","Friday 26th July 2019 04:37","https://sullygnome.com/channel/cpawsmusic/stream/35046806288","173","1903","11","16","5","2","35","14","Super Mario 64"
"6","Thursday 25th July 2019 23:42","https://sullygnome.com/channel/cpawsmusic/stream/35043947216","93","465","5","7","1","0","14","9","Super Mario 64"
"7","Wednesday 24th July 2019 22:57","https://sullygnome.com/channel/cpawsmusic/stream/35031392688","243","2673","11","20","6","1","77","19","Super Mario 64"
"8","Tuesday 23rd July 2019 23:27","https://sullygnome.com/channel/cpawsmusic/stream/35019494736","378","4914","13","19","6","0","102","15","Luigi's Mansion,Super Mario 64"
"9","Tuesday 23rd July 2019 01:00","https://sullygnome.com/channel/cpawsmusic/stream/35008108464","330","14850","45","171","39","7","665","120","Super Mario 64"
"10","Friday 19th July 2019 05:15","https://sullygnome.com/channel/cpawsmusic/stream/34960068720","75","600","8","13","0","0","19","12","Super Mario 64"
"11","Wednesday 17th July 2019 22:58","https://sullygnome.com/channel/cpawsmusic/stream/34943967152","287","3444","12","17","-1","0","78","15","Games + Demos,Super Mario 64"
"12","Wednesday 17th July 2019 04:19","https://sullygnome.com/channel/cpawsmusic/stream/34934628592","161","1771","11","16","1","0","40","14","Super Mario 64"
"13","Tuesday 16th July 2019 23:30","https://sullygnome.com/channel/cpawsmusic/stream/34931681488","135","1350","10","17","1","0","47","18","Games + Demos,Super Mario 64"
"14","Tuesday 16th July 2019 00:50","https://sullygnome.com/channel/cpawsmusic/stream/34919512784","190","2280","12","17","-1","0","82","19","Games + Demos,Super Mario 64"
"15","Wednesday 10th July 2019 17:49","https://sullygnome.com/channel/cpawsmusic/stream/34852648848","356","3916","11","19","-2","0","140","20","Super Mario Sunshine,Super Mario 64"
"16","Tuesday 9th July 2019 21:34","https://sullygnome.com/channel/cpawsmusic/stream/34843330192","431","5172","12","17","0","0","75","10","Super Mario 64,Worms W.M.D,Left 4 Dead 2"
"17","Sunday 7th July 2019 23:33","https://sullygnome.com/channel/cpawsmusic/stream/34819846544","132","1056","8","15","0","0","15","6","Super Mario 64"
"18","Wednesday 3rd July 2019 22:15","https://sullygnome.com/channel/cpawsmusic/stream/34769862784","0","0","9","9","0","0","0","0","Super Mario 64"
"19","Wednesday 3rd July 2019 21:00","https://sullygnome.com/channel/cpawsmusic/stream/34768904256","30","150","5","10","0","0","3","4","Super Mario 64"
"20","Tuesday 2nd July 2019 23:08","https://sullygnome.com/channel/cpawsmusic/stream/34757941072","322","3542","11","16","11","2","73","13","Super Mario 64"
"21","Tuesday 2nd July 2019 00:11","https://sullygnome.com/channel/cpawsmusic/stream/34746105984","304","3952","13","20","5","0","91","17","Super Mario 64"
