"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike","6720","57075","7","136","4547","40.598214"
"2","Teamfight Tactics","2145","6615","2","9","842","23.552447"
"3","Prey","645","2445","4","10","131","12.186046"
"4","Garry's Mod","615","2325","3","15","171","16.682926"
"5","Killing Floor 2","270","675","2","8","69","15.333333"
"6","Star Wars Battlefront II","225","1005","6","10","79","21.066666"
"7","Risk of Rain 2","210","465","1","5","116","33.142857"
"8","Call of Duty: Black Ops 4","195","375","1","3","49","15.076923"
"9","Deep Rock Galactic","90","300","3","6","14","9.333333"
"10","Left 4 Dead 2","60","135","2","4","8","8"
"11","Unlisted on Twitch","45","225","5","6","23","30.666666"
