"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","5865","188670","31","340","9623","98.445012"
"2","Grand Theft Auto V","165","5280","32","40","288","104.727272"
"3","Totally Accurate Battle Simulator","75","1485","19","23","67","53.6"
"4","Getting Over It with Bennett Foddy","60","510","8","11","64","64"
"5","Just Chatting","45","885","19","24","89","118.666666"
"6","Unlisted on Twitch","15","255","17","17","13","52"
