"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","3300","22035","5","26","1436","26.10909"
"2","Counter-Strike: Global Offensive","825","3855","5","18","390","28.363636"
"3","Rocket League","645","2925","3","15","204","18.976744"
"4","Teamfight Tactics","135","870","6","11","86","38.222222"
"5","Rust","120","300","2","4","49","24.5"
"6","Grand Theft Auto V","90","345","3","5","18","12"
"7","Just Chatting","90","705","7","10","28","18.666666"
"8","Apex Legends","90","285","2","4","66","44"
"9","League of Legends","75","300","4","5","27","21.6"
"10","Unlisted on Twitch","15","75","5","5","9","36"
"11","Tom Clancy's Rainbow Six Siege","15","30","2","2","9","36"
