"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1995","5775","2","10","214","6.43609"
"2","VRChat","1755","9870","4","21","223","7.623931"
"3","Beat Saber","675","1755","2","5","86","7.644444"
"4","Wolfenstein II: The New Colossus","540","1935","3","15","47","5.222222"
"5","Risk of Rain 2","525","1395","2","5","57","6.514285"
"6","Minecraft","270","825","2","5","15","3.333333"
"7","UNDERTALE","210","600","2","5","8","2.285714"
"8","Contagion VR: Outbreak","165","360","2","3","4","1.454545"
"9","osu!","165","780","3","10","29","10.545454"
"10","Muse Dash","165","600","4","6","12","4.363636"
"11","Tekken 7","105","360","3","5","5","2.857142"
"12","Metal Gear Solid V: The Phantom Pain","90","195","2","3","4","2.666666"
"13","Metal Gear Solid V: Ground Zeroes","75","135","1","4","1","0.8"
"14","Just Chatting","60","345","5","10","21","21"
"15","Call of Duty: Modern Warfare 2","45","420","9","10","9","12"
"16","Sunset Overdrive","45","180","4","4","2","2.666666"
"17","Kingdom Come: Deliverance","45","165","3","4","2","2.666666"
"18","Senran Kagura: Estival Versus","45","165","3","4","3","4"
"19","ROBLOX","30","180","6","9","4","8"
"20","BlazBlue: Chrono Phantasma Extend","30","105","3","4","5","10"
"21","Intralism","30","90","3","3","0","0"
"22","Dead or Alive 6","30","105","3","4","2","4"
"23","Unlisted on Twitch","30","30","1","1","0","0"
"24","Resident Evil 2","30","75","2","3","3","6"
"25","Psychonauts","15","30","2","2","2","8"
"26","Shin Bokura no Taiyou: Gyakushuu no Sabata","15","30","2","2","4","16"
