"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 21:12","https://sullygnome.com/channel/keyframers/stream/35115980512","78","936","12","15","1","0","23","15","Science &amp; Technology"
"2","Monday 15th July 2019 21:03","https://sullygnome.com/channel/keyframers/stream/34917593728","72","1656","23","28","1","0","54","43","Science &amp; Technology"
"3","Monday 8th July 2019 21:10","https://sullygnome.com/channel/keyframers/stream/34830570624","95","2755","29","34","2","1","131","74","Science &amp; Technology"
"4","Monday 1st July 2019 21:14","https://sullygnome.com/channel/keyframers/stream/34744289152","91","1547","17","24","0","0","81","54","Science &amp; Technology"
