"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 27th July 2019 23:04","https://sullygnome.com/channel/stitchinstella/stream/35067339856","161","1932","12","19","3","1","32","14","Makers &amp; Crafting"
"2","Wednesday 24th July 2019 00:23","https://sullygnome.com/channel/stitchinstella/stream/35020098352","202","2626","13","20","6","1","40","11","Makers &amp; Crafting"
"3","Sunday 21st July 2019 04:19","https://sullygnome.com/channel/stitchinstella/stream/34985625104","161","1610","10","15","0","0","24","8","Makers &amp; Crafting"
"4","Thursday 18th July 2019 23:02","https://sullygnome.com/channel/stitchinstella/stream/34956470896","238","4522","19","35","12","3","86","21","Makers &amp; Crafting"
"5","Saturday 13th July 2019 23:21","https://sullygnome.com/channel/stitchinstella/stream/34894467392","219","2628","12","20","2","0","41","10","Makers &amp; Crafting"
"6","Friday 12th July 2019 06:45","https://sullygnome.com/channel/stitchinstella/stream/34873260848","0","0","6","8","0","0","3","12","Makers &amp; Crafting"
"7","Friday 12th July 2019 04:23","https://sullygnome.com/channel/stitchinstella/stream/34872449504","112","784","7","12","2","1","56","28","Makers &amp; Crafting"
"8","Thursday 4th July 2019 21:01","https://sullygnome.com/channel/stitchinstella/stream/34781503824","149","1341","9","13","1","0","19","6","Makers &amp; Crafting"
