"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Beauty & Body Art","1455","82335","56","159","3216","132.618556"
"2","Friday the 13th: The Game","525","65070","126","240","1518","173.485714"
"3","Bendy and the Ink Machine","360","29850","82","128","532","88.666666"
"4","Lorelai","345","28395","81","159","668","116.173913"
"5","The MISSING: J.J. Macfield and the Island of Memories","240","18645","77","101","479","119.75"
"6","Hide Or Die","225","17370","77","96","428","114.133333"
"7","Animal Crossing: New Leaf","210","18405","79","120","631","180.285714"
"8","The Jackbox Party Pack","210","23745","113","160","587","167.714285"
"9","Unforgiving - A Northern Hymn","210","18465","87","105","458","130.857142"
"10","Dead by Daylight","60","5910","98","101","273","273"
"11","Use Your Words","45","4740","105","108","68","90.666666"
