"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 21:55","https://sullygnome.com/channel/emzgamez/stream/35116450464","170","1020","6","10","2","0","49","16","Just Chatting,Barbie and the Magic of Pegasus,Totally Spies!,Overwatch"
"2","Sunday 21st July 2019 18:30","https://sullygnome.com/channel/emzgamez/stream/34991922208","120","240","2","5","2","0","27","12","Overwatch"
"3","Friday 19th July 2019 19:30","https://sullygnome.com/channel/emzgamez/stream/34966536720","105","210","2","4","2","1","20","10","Overwatch"
"4","Wednesday 17th July 2019 15:00","https://sullygnome.com/channel/emzgamez/stream/34938445328","195","585","3","13","4","1","35","10","Overwatch,Dead by Daylight"
"5","Wednesday 17th July 2019 14:15","https://sullygnome.com/channel/emzgamez/stream/34938199792","0","0","1","1","0","0","0","0","Overwatch"
