"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 17:18","https://sullygnome.com/channel/cer0sly/stream/35113147024","252","1008","4","8","0","0","12","2","Just Chatting,Apex Legends"
"2","Tuesday 30th July 2019 18:00","https://sullygnome.com/channel/cer0sly/stream/35100266016","195","1560","8","19","0","0","37","10","Just Chatting,Overwatch"
"3","Tuesday 30th July 2019 17:15","https://sullygnome.com/channel/cer0sly/stream/35099905920","15","30","2","3","0","0","5","10","Just Chatting"
"4","Monday 29th July 2019 17:50","https://sullygnome.com/channel/cer0sly/stream/35087660240","490","1470","3","6","0","0","14","1","Just Chatting,Overwatch"
"5","Monday 29th July 2019 01:49","https://sullygnome.com/channel/cer0sly/stream/35080887392","101","505","5","8","0","0","12","6","Just Chatting,Super Smash Bros. Ultimate"
"6","Saturday 27th July 2019 18:37","https://sullygnome.com/channel/cer0sly/stream/35064595744","278","834","3","6","1","0","25","5","Just Chatting,Apex Legends,Counter-Strike: Global Offensive"
"7","Tuesday 16th July 2019 19:15","https://sullygnome.com/channel/cer0sly/stream/34928089232","90","270","3","4","0","0","2","1","Counter-Strike: Global Offensive"
"8","Tuesday 16th July 2019 17:30","https://sullygnome.com/channel/cer0sly/stream/34927426160","15","30","2","2","0","0","0","0","Just Chatting,Counter-Strike: Global Offensive"
"9","Sunday 14th July 2019 16:45","https://sullygnome.com/channel/cer0sly/stream/34902437424","300","300","1","3","1","0","12","2","Overwatch,Apex Legends"
"10","Saturday 13th July 2019 17:15","https://sullygnome.com/channel/cer0sly/stream/34890252944","225","675","3","7","1","0","21","5","Just Chatting,Destiny 2,Overwatch"
"11","Thursday 11th July 2019 20:15","https://sullygnome.com/channel/cer0sly/stream/34866942576","330","660","2","5","2","0","14","2","Overwatch,Counter-Strike: Global Offensive,Apex Legends"
"12","Tuesday 9th July 2019 17:16","https://sullygnome.com/channel/cer0sly/stream/34840234608","194","776","4","6","0","0","15","4","Just Chatting,Enter the Gungeon"
"13","Monday 8th July 2019 16:15","https://sullygnome.com/channel/cer0sly/stream/34827066416","135","270","2","3","0","0","16","6","Just Chatting,Apex Legends"
"14","Thursday 4th July 2019 14:01","https://sullygnome.com/channel/cer0sly/stream/34777100576","209","836","4","6","0","0","10","2","Destiny 2"
"15","Tuesday 2nd July 2019 19:00","https://sullygnome.com/channel/cer0sly/stream/34754906272","60","60","1","3","0","0","4","3","Apex Legends"
"16","Tuesday 2nd July 2019 15:00","https://sullygnome.com/channel/cer0sly/stream/34752412368","195","390","2","4","2","0","13","3","Just Chatting,Counter-Strike: Global Offensive,Apex Legends"
