"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","1935","38715","18","35","642","19.906976"
"2","League of Legends","1815","31200","17","74","668","22.082644"
"3","Teamfight Tactics","1140","23235","17","240","324","17.052631"
"4","Just Chatting","285","2055","7","10","94","19.789473"
"5","Apex Legends","240","1785","7","31","90","22.5"
"6","Battalion 1944","195","1290","6","10","27","8.307692"
"7","Tom Clancy's Rainbow Six Siege","90","1470","16","20","21","14"
"8","PUBG: BATTLEGROUNDS","75","1425","19","21","31","24.8"
"9","The Cycle","75","1260","16","27","9","7.2"
"10","Counter-Strike: Global Offensive","45","900","20","31","22","29.333333"
"11","Dead by Daylight","30","465","15","19","21","42"
"12","Minecraft","15","195","13","13","21","84"
