"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2625","18360","4","72","937","21.417142"
"2","Teamfight Tactics","690","1905","2","9","105","9.130434"
"3","Overwatch","180","825","4","9","88","29.333333"
"4","Music","75","180","2","3","9","7.2"
"5","osu!","30","195","6","7","3","6"
"6","Minecraft","15","60","4","4","10","40"
