"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","5250","266310","50","125","9009","102.96"
"2","DARK SOULS III","885","15885","18","54","815","55.254237"
"3","Alien: Isolation","705","9105","13","22","380","32.340425"
"4","Let It Die","450","3675","8","15","288","38.4"
"5","Enter the Gungeon","375","15315","34","83","2786","445.76"
"6","Hellblade: Senua's Sacrifice","330","3420","10","16","245","44.545454"
"7","Dead by Daylight","180","3015","18","37","189","63"
"8","60 Seconds!","135","2970","16","36","90","40"
"9","NieR: Automata","90","2370","26","49","529","352.666666"
"10","Teamfight Tactics","45","750","16","19","22","29.333333"
"11","Just Chatting","15","90","6","6","8","32"
