"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","3195","75690","23","55","1103","20.713615"
"2","DayZ","1185","31500","27","36","529","26.78481"
"3","Neverwinter","720","14175","19","33","600","50"
"4","Just Chatting","600","6930","14","30","200","20"
"5","Grand Theft Auto V","480","15615","28","75","273","34.125"
"6","Art","150","3930","26","35","72","28.8"
"7","A Short Hike","135","3495","25","33","57","25.333333"
"8","The Jackbox Party Pack","135","3405","25","32","22","9.777777"
"9","Counter-Strike","75","1695","22","24","36","28.8"
"10","Breathedge","75","1620","21","26","23","18.4"
