"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Celeste","1665","21165","12","24","498","17.945945"
"2","Ori and the Blind Forest","870","11280","12","19","277","19.103448"
"3","FINAL FANTASY XIV ONLINE","750","9990","12","29","318","25.44"
"4","Terraria","555","7380","12","22","182","19.675675"
"5","The Legend of Zelda: Twilight Princess HD","180","3930","21","36","84","28"
"6","Oninaki","150","1635","10","14","56","22.4"
"7","Mario Kart 8","135","1740","12","19","39","17.333333"
"8","Dead Cells","105","1335","12","15","37","21.142857"
"9","Super Seducer","90","1440","16","19","54","36"
"10","Just Chatting","15","255","17","17","14","56"
