"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1980","21585","9","18","439","13.30303"
"2","Overwatch","1695","13020","7","17","320","11.327433"
"3","Mortal Kombat 11","1260","12645","9","19","308","14.666666"
"4","Detroit: Become Human","585","5865","9","15","94","9.641025"
"5","Apex Legends","375","3390","9","14","116","18.56"
"6","Marbles on Stream","240","2820","11","16","59","14.75"
"7","Visage","120","1350","11","14","36","18"
"8","Keep Talking and Nobody Explodes","105","1155","11","13","12","6.857142"
"9","Beholder","90","855","9","12","12","8"
"10","Enter the Gungeon","75","930","12","13","8","6.4"
"11","Ori and the Blind Forest","75","690","9","12","9","7.2"
"12","Wolfenstein: Youngblood","75","360","5","6","7","5.6"
"13","DOOM","75","300","4","5","7","5.6"
"14","Teamfight Tactics","60","375","6","7","7","7"
"15","City of Brass","45","540","12","15","7","9.333333"
"16","Limbo","45","450","10","12","20","26.666666"
"17","The Binding of Isaac: Repentance","45","270","6","8","8","10.666666"
"18","The Binding of Isaac","30","420","14","15","2","4"
"19","Moonlighter","30","210","7","9","10","20"
"20","Unlisted on Twitch","15","60","4","4","2","8"
