"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Age: Inquisition","1185","40935","32","87","1199","60.70886"
"2","The Sims 3","1155","57990","50","124","1310","68.051948"
"3","Earth Defense Force 5","345","8655","25","38","406","70.608695"
"4","FINAL FANTASY XIV ONLINE","330","6495","18","28","155","28.181818"
"5","Bayonetta","165","4035","25","34","96","34.90909"
"6","Outward","150","11265","75","93","2039","815.6"
"7","Dead by Daylight","150","4245","32","41","137","54.8"
"8","Stardew Valley","90","4395","48","54","321","214"
"9","Vampire: The Masquerade - Redemption","90","1815","19","29","50","33.333333"
"10","Resident Evil 5","75","3465","49","55","174","139.2"
"11","Evie","75","3885","53","82","175","140"
"12","Witch Hunt","75","2115","28","30","22","17.6"
"13","Hamtaro: Ham-Ham Games","60","1065","17","23","42","42"
"14","Resident Evil 2","45","1125","25","26","42","56"
"15","The Blackout Club","30","795","26","27","240","480"
"16","Unlisted on Twitch","15","960","64","64","182","728"
