"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2175","42135","15","58","2657","73.296551"
"2","Dota 2","1230","17760","14","32","900","43.902439"
"3","The Sims 4","570","9615","16","26","333","35.052631"
"4","Tom Clancy's Rainbow Six Siege","240","3390","14","21","155","38.75"
"5","Planet Coaster","165","2430","14","17","195","70.90909"
"6","Music","165","5865","30","122","461","167.636363"
"7","Dota Underlords","165","2745","15","24","142","51.636363"
"8","Borderlands 2","90","900","10","11","34","22.666666"
"9","skribbl.io","60","1200","20","21","50","50"
"10","Alan Wake","30","90","3","5","9","18"
