"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Scapeland","465","4920","11","23","131","16.903225"
"2","Super Mario 64","405","7500","17","33","107","15.851851"
"3","Madballs","390","4635","12","24","84","12.923076"
"4","Wiffle Ball","270","4605","16","30","64","14.222222"
"5","MidBoss","240","3390","14","37","83","20.75"
"6","Jay Jay: The Jet Plane - Jay Jay Earns His Wings","135","2130","13","22","34","15.111111"
"7","Giant Killers","120","1080","9","13","30","15"
"8","Madballs in Babo: Invasion","120","1620","13","23","33","16.5"
"9","Blaster Master","105","1275","12","17","46","26.285714"
"10","Donkey Kong Country 2: Diddy's Kong Quest","105","1845","17","20","19","10.857142"
"11","BreakQuest","105","2235","22","29","36","20.571428"
"12","Madness","75","1770","23","30","40","32"
"13","Mr. Gimmick","75","1005","13","16","17","13.6"
