"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dota Underlords","2325","5910","2","5","34","0.877419"
"2","Earth Defense Force 5","405","855","1","5","14","2.074074"
"3","PUBG: BATTLEGROUNDS","285","690","2","7","2","0.421052"
