"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 23rd July 2019 01:30","https://sullygnome.com/channel/rylica/stream/35008476320","30","0","0","1","0","0","3","4","Blade &amp; Soul"
"2","Monday 22nd July 2019 05:15","https://sullygnome.com/channel/rylica/stream/34998109936","75","150","2","3","0","0","11","7","Blade &amp; Soul"
"3","Sunday 7th July 2019 03:00","https://sullygnome.com/channel/rylica/stream/34809041440","135","135","1","5","0","0","18","7","Blade &amp; Soul"
"4","Tuesday 2nd July 2019 00:45","https://sullygnome.com/channel/rylica/stream/34746475504","45","45","1","2","1","1","8","8","Phantasy Star Online 2,Blade &amp; Soul"
