"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Escape from Tarkov","11940","5780670","454","1261","159568","801.849246"
"2","7 Days to Die","1650","314370","226","495","15626","568.218181"
"3","Monster Hunter: World","885","186225","267","617","7432","503.864406"
"4","DayZ","885","265290","303","404","8442","572.338983"
"5","Rust","825","151380","163","338","9995","726.90909"
"6","Satisfactory","585","100635","258","635","3766","386.25641"
"7","Just Chatting","240","85035","354","433","6756","1689"
"8","Minecraft","210","87315","415","579","2144","612.571428"
"9","Barotrauma","210","25110","119","186","2701","771.714285"
"10","Dauntless","150","61200","408","614","1102","440.8"
"11","Project Zomboid","105","16575","157","177","931","532"
"12","Unlisted on Twitch","30","8910","297","335","831","1662"
