"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 09:59","https://sullygnome.com/channel/michaelbjerg21978/stream/35096393840","436","1744","4","10","1","0","63","8","Farming Simulator 19"
"2","Saturday 27th July 2019 18:47","https://sullygnome.com/channel/michaelbjerg21978/stream/35064705344","178","712","4","9","0","0","38","11","Farming Simulator 19"
"3","Saturday 27th July 2019 11:13","https://sullygnome.com/channel/michaelbjerg21978/stream/35060832976","197","788","4","8","1","0","28","8","Farming Simulator 19"
"4","Friday 26th July 2019 17:19","https://sullygnome.com/channel/michaelbjerg21978/stream/35051841152","206","824","4","10","0","0","41","11","Farming Simulator 19"
"5","Tuesday 23rd July 2019 14:23","https://sullygnome.com/channel/michaelbjerg21978/stream/35013687392","187","1122","6","13","1","0","54","16","Farming Simulator 19"
"6","Thursday 18th July 2019 15:35","https://sullygnome.com/channel/michaelbjerg21978/stream/34951527344","250","2250","9","17","2","0","88","20","Farming Simulator 19"
"7","Thursday 18th July 2019 14:32","https://sullygnome.com/channel/michaelbjerg21978/stream/34950977760","28","28","1","4","0","0","14","18","Farming Simulator 19"
"8","Thursday 11th July 2019 16:07","https://sullygnome.com/channel/michaelbjerg21978/stream/34864531104","143","429","3","5","2","0","12","5","Farming Simulator 19"
"9","Saturday 6th July 2019 18:30","https://sullygnome.com/channel/michaelbjerg21978/stream/34803913824","60","60","1","3","0","0","8","6","Farming Simulator 19"
"10","Monday 1st July 2019 16:23","https://sullygnome.com/channel/michaelbjerg21978/stream/34740934944","277","1662","6","8","0","0","40","9","Farming Simulator 19"
