"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","1335","11040","7","21","265","11.910112"
"2","Just Chatting","1065","8550","6","23","275","15.492957"
"3","Dead by Daylight","585","5280","7","19","107","10.974358"
"4","Grand Theft Auto V","225","1815","7","16","60","16"
"5","CRSED: F.O.A.D.","180","1245","6","11","33","11"
"6","FIFA 19","120","1065","8","11","50","25"
"7","Unlisted on Twitch","120","585","4","6","20","10"
"8","Travel & Outdoors","120","960","8","11","47","23.5"
"9","Apex Legends","120","750","6","11","14","7"
"10","A Way Out","105","720","6","9","31","17.714285"
"11","Detroit: Become Human","105","555","5","9","14","8"
"12","Retro","75","1320","17","34","49","39.2"
"13","World of Warships: Legends","45","240","5","6","2","2.666666"
"14","Outlast","30","180","6","6","1","2"
"15","Battlefield 1","30","60","2","2","1","2"
"16","The Sims 4","15","90","6","6","2","8"
"17","World of Warships","15","90","6","6","0","0"
"18","Power Rangers: Battle for the Grid","15","60","4","4","0","0"
"19","Battlefield V","15","105","7","7","0","0"
"20","PUBG: BATTLEGROUNDS","15","60","4","4","1","4"
