"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Bloodborne","3135","62190","19","119","765","14.641148"
"2","Wolfenstein: Youngblood","1680","27615","15","36","245","8.75"
"3","Resident Evil: Revelations","870","10215","10","20","173","11.931034"
"4","Detroit: Become Human","735","15375","21","62","182","14.857142"
"5","Resident Evil 6","465","6645","13","20","79","10.193548"
"6","Resident Evil 7: Biohazard","270","3540","13","18","56","12.444444"
"7","Resident Evil Code: Veronica X HD","240","4215","17","25","51","12.75"
"8","Resident Evil 2","240","3315","15","25","73","18.25"
"9","UNDERTALE","225","3285","14","20","39","10.4"
"10","Resident Evil 5","225","3885","17","26","53","14.133333"
"11","Resident Evil 4","165","2340","14","19","15","5.454545"
"12","Resident Evil","135","2445","18","26","86","38.222222"
"13","Resident Evil Zero","135","1455","10","16","31","13.777777"
"14","The Last of Us","120","1380","11","16","36","18"
"15","Resident Evil 0","120","1485","12","19","45","22.5"
"16","Resident Evil","90","1245","12","18","52","34.666666"
"17","Unlisted on Twitch","15","15","1","1","10","40"
