"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1590","7395","4","45","139","5.245283"
"2","Escape from Tarkov","1200","3210","2","6","90","4.5"
"3","FINAL FANTASY X-2","465","1125","2","4","27","3.48387"
"4","Tom Clancy's Rainbow Six Siege","450","1860","3","8","81","10.8"
"5","Super Mario Maker 2","420","1440","2","5","19","2.714285"
"6","Founders' Fortune","405","1635","3","8","27","4"
"7","Art","270","1035","3","7","21","4.666666"
"8","World of Warcraft","255","690","2","5","15","3.529411"
"9","Unlisted on Twitch","120","285","3","4","5","2.5"
"10","Grand Theft Auto V","120","300","2","4","10","5"
"11","The Long Dark","75","120","1","3","5","4"
"12","Counter-Strike","60","225","3","6","3","3"
"13","PUBG: BATTLEGROUNDS","45","195","4","6","1","1.333333"
"14","Twitch Sings","45","195","4","5","3","4"
"15","Rocket League","15","60","4","4","5","20"
