"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","4575","84750","18","100","6501","85.259016"
"2","Minecraft","1275","41685","37","230","1570","73.882352"
"3","Travel & Outdoors","645","6645","10","19","305","28.372093"
"4","Overwatch","195","2325","10","14","35","10.76923"
"5","Marbles on Stream","180","2565","13","18","42","14"
"6","Grim Dawn","165","14010","82","116","1151","418.545454"
"7","Food & Drink","150","2130","14","18","49","19.6"
"8","Raft","135","13755","101","134","1095","486.666666"
"9","Unlisted on Twitch","105","1335","13","23","45","25.714285"
"10","Borderlands 2","105","4215","41","53","227","129.714285"
"11","Farm Together","90","7845","87","184","1485","990"
"12","Guacamelee! 2","75","14085","187","252","2223","1778.4"
"13","Counter-Strike: Global Offensive","75","915","12","14","23","18.4"
"14","Just Chatting","15","165","11","11","0","0"
