"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 11:20","https://sullygnome.com/channel/nianfo/stream/35110092320","715","7150","10","23","3","0","187","15","PUBG: BATTLEGROUNDS,Teamfight Tactics"
"2","Tuesday 30th July 2019 11:40","https://sullygnome.com/channel/nianfo/stream/35096992800","605","6655","11","18","2","0","153","15","PUBG: BATTLEGROUNDS"
"3","Tuesday 30th July 2019 10:53","https://sullygnome.com/channel/nianfo/stream/35096698656","22","66","3","5","0","0","5","10","PUBG: BATTLEGROUNDS"
"4","Monday 29th July 2019 17:07","https://sullygnome.com/channel/nianfo/stream/35084198208","278","2502","9","17","6","0","203","18","PUBG: BATTLEGROUNDS"
"5","Sunday 28th July 2019 19:56","https://sullygnome.com/channel/nianfo/stream/35077352896","214","1926","9","14","0","0","50","13","PUBG: BATTLEGROUNDS,Teamfight Tactics"
"6","Sunday 28th July 2019 12:53","https://sullygnome.com/channel/nianfo/stream/35073283376","172","1376","8","15","0","0","32","11","PUBG: BATTLEGROUNDS"
"7","Friday 26th July 2019 12:19","https://sullygnome.com/channel/nianfo/stream/35049334800","581","4648","8","16","2","0","133","13","Teamfight Tactics,PUBG: BATTLEGROUNDS"
"8","Thursday 25th July 2019 11:22","https://sullygnome.com/channel/nianfo/stream/35036946880","653","6530","10","21","3","0","219","20","osu!,Teamfight Tactics,PUBG: BATTLEGROUNDS"
"9","Wednesday 24th July 2019 19:21","https://sullygnome.com/channel/nianfo/stream/35029020016","144","1440","10","16","-1","0","41","16","PUBG: BATTLEGROUNDS"
"10","Wednesday 24th July 2019 19:00","https://sullygnome.com/channel/nianfo/stream/35028632160","0","0","7","9","0","0","5","20","PUBG: BATTLEGROUNDS"
"11","Wednesday 24th July 2019 10:22","https://sullygnome.com/channel/nianfo/stream/35024353264","488","6832","14","23","10","1","205","24","PUBG: BATTLEGROUNDS"
"12","Tuesday 23rd July 2019 16:31","https://sullygnome.com/channel/nianfo/stream/35014835488","299","2691","9","13","3","0","70","14","PUBG: BATTLEGROUNDS"
"13","Monday 22nd July 2019 11:54","https://sullygnome.com/channel/nianfo/stream/35000167216","651","5208","8","13","0","0","151","13","Teamfight Tactics,PUBG: BATTLEGROUNDS"
"14","Sunday 21st July 2019 18:04","https://sullygnome.com/channel/nianfo/stream/34991647408","386","3088","8","17","1","0","91","14","Just Chatting,Teamfight Tactics"
"15","Sunday 21st July 2019 15:23","https://sullygnome.com/channel/nianfo/stream/34989243536","157","1099","7","12","1","0","98","23","Just Chatting"
"16","Friday 19th July 2019 12:43","https://sullygnome.com/channel/nianfo/stream/34962533696","632","5688","9","15","1","0","143","13","PUBG: BATTLEGROUNDS,Teamfight Tactics"
"17","Thursday 18th July 2019 12:09","https://sullygnome.com/channel/nianfo/stream/34949902960","621","7452","12","21","8","0","192","18","PUBG: BATTLEGROUNDS"
"18","Wednesday 17th July 2019 17:00","https://sullygnome.com/channel/nianfo/stream/34937146400","375","3375","9","19","0","0","188","16","Teamfight Tactics,PUBG: BATTLEGROUNDS"
"19","Tuesday 16th July 2019 16:54","https://sullygnome.com/channel/nianfo/stream/34927102832","216","1080","5","8","0","0","68","18","Teamfight Tactics"
"20","Tuesday 16th July 2019 11:39","https://sullygnome.com/channel/nianfo/stream/34924436336","141","1410","10","16","0","0","32","12","PUBG: BATTLEGROUNDS"
"21","Monday 15th July 2019 12:08","https://sullygnome.com/channel/nianfo/stream/34912241392","637","6370","10","13","2","0","189","17","Teamfight Tactics,PUBG: BATTLEGROUNDS"
"22","Sunday 14th July 2019 12:21","https://sullygnome.com/channel/nianfo/stream/34900208384","639","5112","8","17","-1","0","145","13","Teamfight Tactics,PUBG: BATTLEGROUNDS"
"23","Friday 12th July 2019 17:04","https://sullygnome.com/channel/nianfo/stream/34877609120","536","3216","6","12","5","0","117","12","PUBG: BATTLEGROUNDS,Teamfight Tactics"
"24","Friday 12th July 2019 13:15","https://sullygnome.com/channel/nianfo/stream/34875547456","180","1800","10","14","0","0","88","27","Teamfight Tactics,PUBG: BATTLEGROUNDS"
"25","Friday 12th July 2019 11:27","https://sullygnome.com/channel/nianfo/stream/34874797840","78","468","6","11","0","0","20","13","Teamfight Tactics"
"26","Thursday 11th July 2019 20:08","https://sullygnome.com/channel/nianfo/stream/34867333152","112","2352","21","27","1","0","38","21","PUBG: BATTLEGROUNDS"
"27","Thursday 11th July 2019 10:57","https://sullygnome.com/channel/nianfo/stream/34862130432","333","3663","11","16","-1","0","86","14","Teamfight Tactics,PUBG: BATTLEGROUNDS"
"28","Wednesday 10th July 2019 10:48","https://sullygnome.com/channel/nianfo/stream/34849613232","627","6270","10","16","0","0","175","16","Teamfight Tactics,PUBG: BATTLEGROUNDS"
