"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 24th July 2019 03:51","https://sullygnome.com/channel/decent0826/stream/35022191392","189","945","5","11","0","0","40","13","Blade &amp; Soul"
"2","Thursday 18th July 2019 23:44","https://sullygnome.com/channel/decent0826/stream/34956912160","136","544","4","8","0","0","32","12","Blade &amp; Soul"
"3","Sunday 14th July 2019 23:56","https://sullygnome.com/channel/decent0826/stream/34907310160","199","796","4","6","1","0","28","8","Blade &amp; Soul"
