"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks","4215","10620","1","5","148","2.106761"
"2","World of Warships","1515","3285","2","5","48","1.90099"
"3","Minecraft","810","1740","1","4","34","2.518518"
"4","S.T.A.L.K.E.R.: Clear Sky","450","930","1","4","18","2.4"
"5","Astroneer","225","525","2","3","7","1.866666"
"6","Subnautica: Below Zero","150","315","2","3","1","0.4"
