"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dota Underlords","2430","84510","34","63","1452","35.851851"
"2","VRChat","2100","108705","50","90","2459","70.257142"
"3","The Sims 4","1710","74310","39","65","1438","50.45614"
"4","Victoria II","825","30345","36","48","597","43.418181"
"5","F1 2019","465","21405","46","60","489","63.096774"
"6","Sid Meier's Civilization IV","435","17025","39","47","277","38.206896"
"7","Cities: Skylines","435","23565","54","68","572","78.896551"
"8","Hearts of Iron IV","420","15735","37","51","257","36.714285"
"9","Fable Anniversary","375","19470","51","71","410","65.6"
"10","Team Fortress 2","330","15165","45","60","575","104.545454"
"11","Steel Division 2","270","10215","37","45","298","66.222222"
"12","Golf With Your Friends","195","8550","46","55","210","64.615384"
"13","Beat Saber","150","9240","61","68","122","48.8"
"14","The Jackbox Party Pack 2","135","6660","49","58","167","74.222222"
"15","Sheltered","120","4395","36","41","95","47.5"
"16","The Jackbox Party Pack 4","105","6450","61","65","95","54.285714"
"17","The Jackbox Party Pack 5","60","3150","52","56","119","119"
"18","Unlisted on Twitch","60","3225","53","56","94","94"
"19","The Jackbox Party Pack","30","945","31","33","66","132"
"20","Wave Circles","15","900","60","60","117","468"
