"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Unlisted on Twitch","11745","59070","4","14","866","4.42401"
"2","FINAL FANTASY XIV ONLINE","6960","68565","9","21","1148","9.896551"
"3","Elite: Dangerous","1755","18600","9","19","317","10.837606"
"4","X-Plane 11","1680","15090","8","14","352","12.571428"
"5","Overwatch","810","7980","8","17","98","7.259259"
"6","osu!","645","4965","7","12","72","6.697674"
"7","Grand Theft Auto V","570","4425","7","12","59","6.210526"
"8","Just Chatting","405","4800","9","17","76","11.259259"
"9","Fallout 4","135","1065","7","13","22","9.777777"
"10","Super Metroid","75","840","11","14","8","6.4"
