"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2145","25860","10","36","2107","58.937062"
"2","Just Chatting","1020","9930","9","24","1975","116.17647"
"3","Kingdom Hearts HD 1.5 + 2.5 ReMIX","810","6900","8","16","511","37.851851"
"4","Minecraft","690","6975","9","21","870","75.652173"
"5","UNO","480","4725","10","18","514","64.25"
"6","House Flipper","450","4575","9","19","657","87.6"
"7","Overcooked! 2","330","3045","10","15","224","40.727272"
"8","PUBG: BATTLEGROUNDS","255","2700","10","14","101","23.764705"
"9","The Evil Within 2","180","1935","9","16","148","49.333333"
"10","Deceit","105","780","8","14","69","39.428571"
"11","Unlisted on Twitch","105","885","8","13","165","94.285714"
"12","Life is Strange 2","90","735","8","12","52","34.666666"
"13","Hide and Shriek","30","345","11","13","27","54"
"14","Overwatch","30","180","6","7","8","16"
"15","Apex Legends","30","330","11","13","13","26"
